epoch,n_clients,n_migs,bandwidth_mhz,total_delay_ms,full_total_delay_ms,tx_delay_ms,uplink_delay_ms,downlink_delay_ms,comp_delay_ms,conflict_rate,load_imbalance,mean_l1,mean_l2,mean_upload_bytes,mean_downlink_bytes,reward
26,9,2,100.0,75.6868645307097,76.77992436992692,0.6868645307096897,4.51994957995128,2.25997478997564,70.0,0.0,0.11111111111111116,3.2222222222222223,4.111111111111111,8419.555555555555,4778.666666666667,-0.7677992436992692
27,9,2,100.0,75.55448425655688,76.10896851311375,0.5544842565568707,0.5544842565568707,0.5544842565568707,75.00000000000001,0.0,0.11111111111111116,4.555555555555555,5.0,2958.222222222222,2048.0,-0.7610896851311374
28,11,2,100.0,82.58984117971512,83.23730147464391,2.589841179715128,2.589841179715128,0.647460294928782,80.0,0.0,0.09090909090909088,4.363636363636363,6.0,5399.272727272727,2048.0,-0.832373014746439
29,8,2,100.0,73.61381550033751,74.06554243787969,3.6138155003375023,3.6138155003375023,0.4517269375421878,70.0,0.0,0.0,3.0,5.0,10240.0,2048.0,-0.7406554243787968
30,11,2,100.0,82.46130973539921,83.07663716924901,2.4613097353992086,2.4613097353992086,0.6153274338498022,80.0,0.0,0.09090909090909088,3.909090909090909,5.454545454545454,5399.272727272727,2048.0,-0.8307663716924901
31,11,2,100.0,80.68043635896183,81.36087271792366,0.6804363589618206,0.6804363589618206,0.6804363589618206,80.0,0.0,0.09090909090909088,5.545454545454546,6.0,2048.0,2048.0,-0.8136087271792365
32,11,2,100.0,80.97146100881562,81.94292201763125,0.9714610088156276,0.9714610088156276,0.9714610088156276,80.0,0.0,0.09090909090909088,4.545454545454546,5.0,2978.909090909091,2048.0,-0.8194292201763124
33,11,2,100.0,80.66352565231793,81.32705130463587,0.6635256523179378,0.6635256523179378,0.6635256523179378,80.0,0.0,0.09090909090909088,5.0,5.545454545454546,2048.0,2048.0,-0.8132705130463587
34,10,2,100.0,79.27728295243672,81.60306231324063,4.2772829524367,3.301531156620314,3.301531156620314,75.00000000000001,0.0,0.0,0.5,2.5,14336.0,7168.0,-0.8160306231324063
35,9,2,100.0,81.60096641830009,84.90144962745012,6.600966418300071,6.600966418300071,3.3004832091500353,75.00000000000001,0.0,0.11111111111111116,3.2222222222222223,4.333333333333333,10012.444444444445,5461.333333333333,-0.8490144962745012
36,11,2,100.0,90.65051775274036,92.42560404486375,10.650517752740354,10.650517752740354,1.7750862921233925,80.0,0.0,0.09090909090909088,2.272727272727273,5.454545454545454,7633.454545454545,2048.0,-0.9242560404486374
37,9,2,100.0,79.39080722298017,80.1226084268102,4.390807222980161,4.390807222980161,0.7318012038300269,75.00000000000001,0.0,0.11111111111111116,1.3333333333333333,5.111111111111111,10467.555555555555,2958.222222222222,-0.8012260842681019
38,9,2,100.0,76.41396653971006,77.12094980956508,1.4139665397100385,1.4139665397100385,0.7069832698550192,75.00000000000001,0.0,0.11111111111111116,4.444444444444445,5.444444444444445,3185.777777777778,2048.0,-0.7712094980956508
39,9,2,100.0,75.56350627233707,76.1270125446741,0.5635062723370522,0.5635062723370522,0.5635062723370522,75.00000000000001,0.0,0.11111111111111116,4.111111111111111,5.111111111111111,4778.666666666667,2958.222222222222,-0.761270125446741
40,11,2,100.0,80.69934725410278,81.39869450820554,0.6993472541027714,0.6993472541027714,0.6993472541027714,80.0,0.0,0.09090909090909088,4.636363636363637,6.0,4840.727272727273,2048.0,-0.8139869450820554
41,10,2,100.0,76.30357127330072,76.95535690995108,1.3035712733007079,1.3035712733007079,0.6517856366503539,75.00000000000001,0.0,0.0,5.0,5.5,3072.0,2048.0,-0.7695535690995107
42,11,2,100.0,80.72909630511096,81.4581926102219,0.7290963051109557,0.7290963051109557,0.7290963051109557,80.0,0.0,0.09090909090909088,4.545454545454546,5.454545454545454,2978.909090909091,2048.0,-0.8145819261022189
43,11,2,100.0,81.14161710688077,82.28323421376153,1.1416171068807686,1.1416171068807686,1.1416171068807686,80.0,0.0,0.09090909090909088,5.454545454545454,6.0,2048.0,2048.0,-0.8228323421376152
44,11,2,100.0,80.88895676708474,81.77791353416949,0.8889567670847354,0.8889567670847354,0.8889567670847354,80.0,0.0,0.09090909090909088,5.090909090909091,6.0,2978.909090909091,2048.0,-0.8177791353416948
45,8,2,100.0,74.09399265321915,75.45865687095886,4.093992653219139,4.093992653219139,1.3646642177397132,70.0,0.0,0.0,3.0,5.0,7168.0,3072.0,-0.7545865687095885
46,9,2,100.0,79.94199232626755,81.58932310169008,4.941992326267552,4.941992326267552,1.647330775422517,75.00000000000001,0.0,0.11111111111111116,1.3333333333333333,4.0,10467.555555555555,4096.0,-0.8158932310169007
47,10,2,100.0,75.55335436164192,76.10670872328384,0.5533543616419222,0.5533543616419222,0.5533543616419222,75.00000000000001,0.0,0.0,5.5,6.0,2048.0,2048.0,-0.7610670872328384
48,10,2,100.0,77.89122385833286,78.61402982291607,2.89122385833285,2.89122385833285,0.7228059645832124,75.00000000000001,0.0,0.0,3.5,5.5,6144.0,2048.0,-0.7861402982291607
49,8,2,100.0,70.72226873139124,71.08340309708686,0.7222687313912348,0.7222687313912348,0.3611343656956174,70.0,0.0,0.0,4.5,5.5,3072.0,2048.0,-0.7108340309708685
50,11,2,100.0,82.62544879108293,83.93817318662438,2.6254487910829227,2.6254487910829227,1.3127243955414614,80.0,0.0,0.09090909090909088,3.5454545454545454,5.454545454545454,5957.818181818182,2048.0,-0.8393817318662439
51,16,5,100.0,77.61069461791105,81.41604192686658,7.6106946179110455,7.6106946179110455,3.8053473089555228,70.0,0.0,0.06250000000000001,3.375,5.125,6272.0,2560.0,-0.8141604192686658
52,15,5,100.0,68.61120773689014,70.67910447302428,3.6112077368901407,2.8395522365121355,2.8395522365121355,65.0,0.0,0.0,3.8,5.2,5324.8,3276.8,-0.7067910447302428
53,19,5,100.0,77.09180395271883,78.27377127817198,7.0918039527188315,7.0918039527188315,1.1819673254531384,70.0,0.0,0.052631578947368376,2.3684210526315788,4.684210526315789,7760.8421052631575,3018.1052631578946,-0.7827377127817198
54,17,5,100.0,74.70759946878432,76.04496790330539,4.707599468784315,4.029978602203592,2.014989301101796,70.0,0.0,0.08823529411764704,3.176470588235294,5.117647058823529,7107.764705882353,2529.8823529411766,-0.7604496790330539
55,19,5,100.0,77.56673875909566,80.08898501212754,7.566738759095656,7.566738759095656,2.522246253031885,70.0,0.0,0.052631578947368376,3.526315789473684,4.578947368421052,5066.105263157895,2910.315789473684,-0.8008898501212753
56,19,5,100.0,78.44944710413208,79.50562799214858,8.44944710413207,8.44944710413207,1.0561808880165087,70.0,0.0,0.052631578947368376,3.736842105263158,5.578947368421052,8515.368421052632,2048.0,-0.7950562799214858
57,19,5,100.0,110.83984297060398,131.25976445590598,40.839842970603975,40.839842970603975,20.419921485301987,70.0,0.0,0.052631578947368376,2.3684210526315788,4.7894736842105265,10778.947368421053,3341.4736842105262,-1.3125976445590597
58,16,5,100.0,73.43300536602472,75.14950804903707,3.433005366024709,3.433005366024709,1.7165026830123544,70.0,0.0,0.06250000000000001,4.6875,5.5,3584.0,2560.0,-0.7514950804903706
59,17,5,100.0,81.53662888026727,93.07325776053455,11.536628880267267,11.536628880267267,11.536628880267267,70.0,0.0,0.08823529411764704,1.7647058823529411,3.6470588235294117,10601.411764705883,5180.235294117647,-0.9307325776053454
60,19,5,100.0,77.19721263268741,80.79581894903113,7.1972126326874175,7.1972126326874175,3.5986063163437088,70.0,0.0,0.052631578947368376,4.052631578947368,4.7368421052631575,7329.684210526316,4634.9473684210525,-0.8079581894903112
61,17,5,100.0,74.60010667368849,75.75013334211062,4.60010667368849,4.60010667368849,1.1500266684221225,70.0,0.0,0.08823529411764704,2.8823529411764706,5.411764705882353,7228.235294117647,2048.0,-0.7575013334211061
62,17,5,100.0,77.20293565313827,78.10330260978054,7.202935653138252,7.202935653138252,0.9003669566422815,70.0,0.0,0.08823529411764704,2.3529411764705883,4.9411764705882355,9758.117647058823,3493.6470588235293,-0.7810330260978054
63,16,5,100.0,71.96724451311313,72.9508667696697,1.9672445131131344,1.9672445131131344,0.9836222565565672,70.0,0.0,0.06250000000000001,4.5625,5.8125,4096.0,2048.0,-0.729508667696697
64,19,5,100.0,79.24764515555503,82.62991513174092,9.247645155555022,6.314957565870464,6.314957565870464,70.0,0.0,0.052631578947368376,2.1578947368421053,3.8947368421052633,10347.78947368421,5497.263157894737,-0.8262991513174092
65,15,5,100.0,69.98557162673464,71.51742180688863,4.985571626734636,3.2587109034443165,3.2587109034443165,65.0,0.0,0.0,4.4,5.0,6144.0,3686.4,-0.7151742180688864
66,15,5,100.0,73.52840503020441,76.37120670693922,8.528405030204409,8.528405030204409,2.842801676734803,65.0,0.0,0.0,3.8,4.8,5324.8,3686.4,-0.7637120670693921
67,18,5,100.0,77.32271188265429,78.23805086798608,7.322711882654276,7.322711882654276,0.9153389853317845,70.0,0.0,0.08333333333333331,2.6666666666666665,5.5,9898.666666666666,2389.3333333333335,-0.7823805086798608
68,16,5,100.0,75.64958973890174,76.59118802871869,5.649589738901726,5.649589738901726,0.9415982898169545,70.0,0.0,0.06250000000000001,3.5625,5.5625,5760.0,2048.0,-0.7659118802871868
69,15,5,100.0,72.21434332724084,73.416733881781,7.214343327240845,7.214343327240845,1.2023905545401408,65.0,0.0,0.0,3.0,5.4,7782.4,2048.0,-0.7341673388178099
70,15,5,100.0,69.12270142947439,69.80981833438679,4.122701429474392,4.122701429474392,0.6871169049123987,65.0,0.0,0.0,3.8,5.4,4915.2,2457.6,-0.6980981833438679
71,17,5,100.0,77.12201368302301,78.90251710377876,7.122013683023013,7.122013683023013,1.7805034207557533,70.0,0.0,0.08823529411764704,3.1176470588235294,4.882352941176471,8553.411764705883,4577.882352941177,-0.7890251710377877
72,15,5,100.0,68.4267961725889,71.8535923451778,3.426796172588894,3.426796172588894,3.426796172588894,65.0,0.0,0.0,4.0,5.2,5324.8,3276.8,-0.718535923451778
73,16,5,100.0,74.59894737929575,84.19789475859149,9.598947379295748,9.598947379295748,9.598947379295748,65.0,0.0,0.06250000000000001,3.125,4.25,6656.0,4352.0,-0.8419789475859148
74,15,5,100.0,71.68900807520566,73.91867743360754,6.689008075205653,6.689008075205653,2.229669358401884,65.0,0.0,0.0,3.2,5.2,6144.0,2457.6,-0.7391867743360754
75,18,5,100.0,78.44096562957972,80.55120703697465,8.440965629579711,8.440965629579711,2.110241407394928,70.0,0.0,0.08333333333333331,3.6666666666666665,4.888888888888889,6144.0,2958.222222222222,-0.8055120703697464
76,17,5,100.0,74.06639861870151,75.57746505515176,9.066398618701516,9.066398618701516,1.5110664364502526,65.0,0.0,0.08823529411764704,3.2941176470588234,5.470588235294118,5903.058823529412,2048.0,-0.7557746505515176
77,19,5,100.0,79.12599442611096,82.16799256814794,9.125994426110955,9.125994426110955,3.0419981420369853,70.0,0.0,0.052631578947368376,3.4210526315789473,5.0,5605.0526315789475,2479.157894736842,-0.8216799256814794
78,15,5,100.0,72.43763081667747,73.67723595279038,7.437630816677468,7.437630816677468,1.2396051361129115,65.0,0.0,0.0,2.0,4.6,10240.0,2867.2,-0.7367723595279038
79,16,5,100.0,71.68928854150109,72.53393281225162,1.6892885415010757,1.6892885415010757,0.8446442707505378,70.0,0.0,0.06250000000000001,4.375,5.625,3712.0,2048.0,-0.7253393281225162
80,17,5,100.0,79.38064848633212,81.72581060791516,9.380648486332124,9.380648486332124,2.345162121583031,70.0,0.0,0.08823529411764704,2.7058823529411766,5.411764705882353,8312.470588235294,2048.0,-0.8172581060791515
81,15,5,100.0,69.04260848092295,71.73768080153823,4.042608480922939,4.042608480922939,2.6950723206152927,65.0,0.0,0.0,4.0,4.8,4505.6,3686.4,-0.7173768080153823
82,18,5,100.0,102.64456541845438,106.72513609576117,32.64456541845437,32.64456541845437,4.080570677306796,70.0,0.0,0.08333333333333331,3.6666666666666665,5.388888888888889,6144.0,2503.1111111111113,-1.0672513609576117
83,18,5,100.0,86.32314616550134,90.40393270687667,16.323146165501328,16.323146165501328,4.080786541375332,70.0,0.0,0.08333333333333331,3.111111111111111,4.666666666666667,8078.222222222223,3868.4444444444443,-0.9040393270687667
84,17,5,100.0,74.59879495603921,76.89819243405881,4.598794956039207,4.598794956039207,2.2993974780196034,70.0,0.0,0.08823529411764704,3.0588235294117645,5.117647058823529,7951.058823529412,2529.8823529411766,-0.7689819243405882
85,15,5,100.0,70.43496862182738,72.24662482910317,5.434968621827378,5.434968621827378,1.8116562072757927,65.0,0.0,0.0,3.4,5.2,6144.0,2457.6,-0.7224662482910317
86,17,5,100.0,75.0878704946103,80.03068397667862,5.087870494610287,5.0153419883393,5.0153419883393,70.0,0.0,0.08823529411764704,3.8823529411764706,4.882352941176471,5300.705882352941,3493.6470588235293,-0.8003068397667862
87,15,5,100.0,352.16383042732673,400.0244688318812,287.16383042732673,287.16383042732673,47.86063840455446,65.0,0.0,0.0,1.6,5.2,9420.8,2048.0,-2.0
88,16,5,100.0,75.69257576741555,78.36571970926944,10.692575767415546,10.692575767415546,2.6731439418538865,65.0,0.0,0.06250000000000001,1.3125,4.625,11136.0,3200.0,-0.7836571970926943
89,17,5,100.0,72.27169775310078,74.54339550620156,2.2716977531007747,2.2716977531007747,2.2716977531007747,70.0,0.0,0.08823529411764704,4.294117647058823,5.411764705882353,4939.294117647059,2048.0,-0.7454339550620156
90,18,5,100.0,75.51090249886164,81.02180499772327,5.510902498861626,5.510902498861626,5.510902498861626,70.0,0.0,0.08333333333333331,3.5,5.166666666666667,5575.111111111111,3413.3333333333335,-0.8102180499772327
91,17,5,100.0,72.29163959278263,73.43745938917394,2.291639592782626,2.291639592782626,1.145819796391313,70.0,0.0,0.08823529411764704,5.0,5.588235294117647,2891.294117647059,2048.0,-0.7343745938917393
92,18,5,100.0,78.27753186515636,79.99766717117079,8.27753186515635,4.998833585585389,4.998833585585389,70.0,0.0,0.08333333333333331,2.0555555555555554,4.444444444444445,8874.666666666666,4096.0,-0.7999766717117079
93,19,5,100.0,77.64186559252512,81.46279838878768,7.64186559252511,7.64186559252511,3.820932796262555,70.0,0.0,0.052631578947368376,2.473684210526316,3.6842105263157894,9377.684210526315,5928.421052631579,-0.8146279838878767
94,16,5,100.0,73.29024143530393,78.81706905883986,8.290241435303923,8.290241435303923,5.526827623535949,65.0,0.0,0.06250000000000001,3.25,5.0625,6016.0,3200.0,-0.7881706905883986
95,16,5,100.0,72.92297289125732,74.38445933688598,2.92297289125731,2.92297289125731,1.461486445628655,70.0,0.0,0.06250000000000001,4.5625,5.625,3712.0,2048.0,-0.7438445933688598
96,19,5,100.0,82.83248734313618,84.4365482610282,12.832487343136181,12.832487343136181,1.6040609178920227,70.0,0.0,0.052631578947368376,1.894736842105263,4.684210526315789,13150.315789473685,4311.578947368421,-0.844365482610282
97,17,5,100.0,78.48367205378662,79.54413106050995,8.48367205378661,8.48367205378661,1.0604590067233262,70.0,0.0,0.08823529411764704,3.2941176470588234,5.411764705882353,7348.705882352941,2409.4117647058824,-0.7954413106050995
98,16,5,100.0,71.89617673864922,72.84426510797383,1.896176738649215,1.896176738649215,0.9480883693246075,70.0,0.0,0.06250000000000001,4.375,5.8125,3712.0,2048.0,-0.7284426510797383
99,18,5,100.0,89.91252884213364,99.86879326320047,19.91252884213364,19.91252884213364,9.95626442106682,70.0,0.0,0.08333333333333331,3.0,4.5,7964.444444444444,3868.4444444444443,-0.9986879326320047
100,17,5,100.0,75.69773623620286,77.12217029525357,5.69773623620284,5.69773623620284,1.42443405905071,70.0,0.0,0.08823529411764704,2.3529411764705883,5.0,7951.058823529412,2409.4117647058824,-0.7712217029525356
101,10,2,20.0,80.9940333634204,83.99105004513059,5.994033363420383,5.994033363420383,2.9970166817101913,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.8399105004513059
102,10,2,20.0,78.73935286437745,82.4787057287549,3.739352864377446,3.739352864377446,3.739352864377446,75.00000000000001,0.0,0.0,5.0,5.5,2048.0,2048.0,-0.824787057287549
103,11,2,20.0,87.81773081530265,91.72659622295399,7.817730815302652,7.817730815302652,3.908865407651326,80.0,0.0,0.09090909090909088,4.0,5.0,4096.0,2048.0,-0.9172659622295398
104,10,2,20.0,77.68439847393587,80.36879694787174,2.6843984739358677,2.6843984739358677,2.6843984739358677,75.00000000000001,0.0,0.0,5.0,5.5,2048.0,2048.0,-0.8036879694787175
105,8,2,20.0,93.2454891439157,99.05686142989461,23.245489143915687,23.245489143915687,5.811372285978922,70.0,0.0,0.0,4.0,5.5,5120.0,2048.0,-0.9905686142989462
106,10,2,20.0,91.54384861945717,99.81577292918574,16.54384861945715,16.54384861945715,8.271924309728576,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.9981577292918573
107,10,2,20.0,77.83252597421999,80.66505194843998,2.8325259742199886,2.8325259742199886,2.8325259742199886,75.00000000000001,0.0,0.0,5.0,5.5,2048.0,2048.0,-0.8066505194843998
108,8,2,20.0,80.14862357917819,82.68577947397274,10.148623579178185,10.148623579178185,2.5371558947945463,70.0,0.0,0.0,4.0,5.5,5120.0,2048.0,-0.8268577947397273
109,9,2,20.0,86.00694064188045,90.00867580235054,16.006940641880426,16.006940641880426,4.001735160470107,70.0,0.0,0.11111111111111116,4.111111111111111,5.0,4778.666666666667,2048.0,-0.9000867580235054
110,10,2,20.0,84.86551207347154,89.7982681102073,9.865512073471523,9.865512073471523,4.9327560367357615,75.00000000000001,0.0,0.0,4.0,5.5,4096.0,2048.0,-0.897982681102073
111,8,2,20.0,73.37546106287546,76.7509221257509,3.375461062875451,3.375461062875451,3.375461062875451,70.0,0.0,0.0,5.0,5.5,2048.0,2048.0,-0.7675092212575091
112,9,2,20.0,78.22739441903417,81.45478883806834,3.2273944190341672,3.2273944190341672,3.2273944190341672,75.00000000000001,0.0,0.11111111111111116,5.0,5.444444444444445,2048.0,2048.0,-0.8145478883806834
113,11,2,20.0,91.79774367828885,94.74717959786106,11.79774367828886,11.79774367828886,2.949435919572215,80.0,0.0,0.09090909090909088,3.909090909090909,5.545454545454546,5399.272727272727,2048.0,-0.9474717959786106
114,8,2,20.0,72.99374373802078,75.98748747604157,2.9937437380207705,2.9937437380207705,2.9937437380207705,70.0,0.0,0.0,5.5,5.5,2048.0,2048.0,-0.7598748747604156
115,11,2,20.0,83.3573122935868,87.3660582717024,3.357312293586799,8.244038847801596,4.122019423900798,75.00000000000001,0.0,0.09090909090909088,4.545454545454546,5.0,2978.909090909091,2048.0,-0.8736605827170238
116,8,2,20.0,90.01654124493331,103.36090207488884,20.016541244933297,20.016541244933297,13.344360829955532,70.0,0.0,0.0,1.5,4.5,10240.0,5120.0,-1.0336090207488884
117,10,2,20.0,85.6514739684302,90.97721095264528,10.651473968430182,10.651473968430182,5.325736984215091,75.00000000000001,0.0,0.0,4.0,4.5,5120.0,3072.0,-0.9097721095264528
118,11,2,20.0,83.15750165887526,86.31500331775054,3.157501658875267,3.157501658875267,3.157501658875267,80.0,0.0,0.09090909090909088,5.454545454545454,5.454545454545454,2048.0,2048.0,-0.8631500331775053
119,11,2,20.0,83.18504490849072,86.37008981698145,3.1850449084907297,3.1850449084907297,3.1850449084907297,80.0,0.0,0.09090909090909088,5.545454545454546,5.545454545454546,2048.0,2048.0,-0.8637008981698144
120,8,2,20.0,74.06526458921856,76.09789688382783,4.065264589218553,4.065264589218553,2.0326322946092765,70.0,0.0,0.0,4.0,5.0,4096.0,2048.0,-0.7609789688382782
121,11,2,20.0,90.80344977456832,96.20517466185248,10.803449774568318,10.803449774568318,5.401724887284159,80.0,0.0,0.09090909090909088,4.0,5.454545454545454,4096.0,2048.0,-0.9620517466185248
122,9,2,20.0,78.0975079197749,81.19501583954977,3.0975079197748796,3.0975079197748796,3.0975079197748796,75.00000000000001,0.0,0.11111111111111116,4.555555555555555,5.0,2958.222222222222,2048.0,-0.8119501583954977
123,9,2,20.0,85.72770686963163,96.45541373926325,10.727706869631616,10.727706869631616,10.727706869631616,75.00000000000001,0.0,0.11111111111111116,5.0,5.0,2048.0,2048.0,-0.9645541373926325
124,8,2,20.0,81.03070085600896,83.78837607001121,11.030700856008968,11.030700856008968,2.757675214002242,70.0,0.0,0.0,4.0,6.0,5120.0,2048.0,-0.8378837607001122
125,11,2,20.0,86.49372469233604,89.74058703850407,6.493724692336042,6.493724692336042,3.246862346168021,80.0,0.0,0.09090909090909088,3.5454545454545454,5.454545454545454,5957.818181818182,2048.0,-0.8974058703850407
126,8,2,20.0,85.19318659075067,88.99148323843835,15.193186590750674,15.193186590750674,3.7982966476876685,70.0,0.0,0.0,4.0,5.5,5120.0,2048.0,-0.8899148323843834
127,11,2,20.0,82.85115274999458,85.70230549998915,2.8511527499945712,2.8511527499945712,2.8511527499945712,80.0,0.0,0.09090909090909088,5.0,5.454545454545454,2048.0,2048.0,-0.8570230549998915
128,10,2,20.0,77.34678011740715,79.69356023481427,2.3467801174071288,2.3467801174071288,2.3467801174071288,75.00000000000001,0.0,0.0,5.0,5.5,2048.0,2048.0,-0.7969356023481428
129,11,2,20.0,91.86008729346646,103.72017458693293,11.860087293466464,11.860087293466464,11.860087293466464,80.0,0.0,0.09090909090909088,5.454545454545454,5.454545454545454,2048.0,2048.0,-1.0372017458693292
130,9,2,20.0,77.22830781958355,79.45661563916708,2.228307819583543,2.228307819583543,2.228307819583543,75.00000000000001,0.0,0.11111111111111116,4.555555555555555,5.0,2958.222222222222,2048.0,-0.7945661563916708
131,10,2,20.0,83.32761302080365,91.6552260416073,8.327613020803645,8.327613020803645,8.327613020803645,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.9165522604160731
132,10,2,20.0,81.44627688541647,84.66941532812469,6.446276885416455,6.446276885416455,3.2231384427082275,75.00000000000001,0.0,0.0,4.5,5.0,3072.0,2048.0,-0.8466941532812469
133,11,2,20.0,83.15834915874869,86.31669831749737,3.1583491587486834,3.1583491587486834,3.1583491587486834,80.0,0.0,0.09090909090909088,5.454545454545454,5.454545454545454,2048.0,2048.0,-0.8631669831749736
134,8,2,20.0,73.47897680705462,76.95795361410923,3.478976807054614,3.478976807054614,3.478976807054614,70.0,0.0,0.0,5.5,5.5,2048.0,2048.0,-0.7695795361410923
