epoch,n_clients,n_migs,bandwidth_mhz,total_delay_ms,full_total_delay_ms,tx_delay_ms,uplink_delay_ms,downlink_delay_ms,comp_delay_ms,conflict_rate,load_imbalance,mean_l1,mean_l2,mean_upload_bytes,mean_downlink_bytes,reward
56,19,5,100.0,81.19259836311795,96.11606284727523,11.192598363117945,11.192598363117945,14.923464484157261,70.0,0.0,0.052631578947368376,1.736842105263158,2.9473684210526314,12503.578947368422,8838.736842105263,-0.9611606284727522
57,19,5,100.0,110.83984297060398,121.04980371325496,40.839842970603975,40.839842970603975,10.209960742650994,70.0,0.0,0.052631578947368376,1.5263157894736843,3.1578947368421053,14228.21052631579,8838.736842105263,-1.2104980371325496
58,16,5,100.0,77.55953803399885,79.44942254249855,7.559538033998831,7.559538033998831,1.8898845084997078,70.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.7944942254249855
59,17,5,100.0,87.40339876029255,99.16843418235335,17.403398760292532,14.584217091176669,14.584217091176669,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.9916843418235335
60,19,5,100.0,80.57720806801409,88.36170055366017,10.577208068014087,7.869300237282928,10.492400316377239,70.0,0.0,0.052631578947368376,1.5263157894736843,3.789473684210526,11641.263157894737,5820.631578947368,-0.8836170055366017
61,17,5,100.0,80.22190627514698,90.44381255029396,10.221906275146978,10.221906275146978,10.221906275146978,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.9044381255029396
62,17,5,100.0,79.10445502775349,88.20891005550696,9.104455027753474,9.104455027753474,9.104455027753474,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.8820891005550696
63,16,5,100.0,77.02456943514795,80.23975326185936,7.024569435147934,7.619876630929681,7.619876630929681,65.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.8023975326185936
64,19,5,100.0,80.8671183028827,91.57783869629506,10.867118302882695,9.247645155555022,12.330193540740028,70.0,0.0,0.052631578947368376,1.3157894736842106,3.5789473684210527,13365.894736842105,6251.789473684211,-0.9157783869629506
65,15,5,100.0,73.17393656626082,81.34787313252164,8.173936566260826,8.173936566260826,8.173936566260826,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.8134787313252164
66,15,5,100.0,72.95339273453119,83.55791638057276,7.953392734531183,7.953392734531183,10.604523646041578,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.8355791638057276
67,18,5,100.0,81.00778112579272,95.68482262684968,11.00778112579272,11.00778112579272,14.677041501056959,70.0,0.0,0.08333333333333331,1.6666666666666667,2.8333333333333335,12743.111111111111,9216.0,-0.9568482262684969
68,16,5,100.0,77.53278631853564,79.41598289816956,7.532786318535636,7.532786318535636,1.883196579633909,70.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.7941598289816956
69,15,5,100.0,76.85475145002557,88.70950290005113,11.854751450025569,11.854751450025569,11.854751450025569,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.8870950290005114
70,15,5,100.0,74.08506645005345,83.17013290010689,9.085066450053443,9.085066450053443,9.085066450053443,65.0,0.0,0.0,1.6,2.8,13926.4,9011.2,-0.8317013290010689
71,17,5,100.0,81.71720932567715,87.54907050988314,11.717209325677144,8.774535254941563,8.774535254941563,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.8754907050988314
72,15,5,100.0,75.38132625356667,85.76265250713332,10.381326253566662,10.381326253566662,10.381326253566662,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.8576265250713333
73,16,5,100.0,95.59719301145533,101.99649126431916,25.597193011455325,25.597193011455325,6.399298252863831,70.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-1.0199649126431916
74,15,5,100.0,74.80239012739523,87.87224363058887,9.802390127395233,9.802390127395233,13.069853503193642,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.8787224363058888
75,18,5,100.0,90.99932721792777,111.99865443585554,20.999327217927764,20.999327217927764,20.999327217927764,70.0,0.0,0.08333333333333331,1.6666666666666667,2.8333333333333335,12743.111111111111,9216.0,-1.1199865443585555
76,17,5,100.0,86.1180419888027,102.23608397760539,16.118041988802695,16.118041988802695,16.118041988802695,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-1.0223608397760537
77,19,5,100.0,82.16799256814794,94.33598513629588,12.167992568147941,12.167992568147941,12.167992568147941,70.0,0.0,0.052631578947368376,1.5263157894736843,2.736842105263158,14228.21052631579,9269.894736842105,-0.9433598513629587
78,15,5,100.0,74.9168410889033,77.49782201388116,9.916841088903292,6.248911006940581,6.248911006940581,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.7749782201388117
79,16,5,100.0,78.27526278970298,80.34407848712873,8.275262789702975,8.275262789702975,2.0688156974257437,70.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.8034407848712872
80,17,5,100.0,81.28320805119688,92.56641610239375,11.283208051196866,11.283208051196866,11.283208051196866,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.9256641610239374
81,15,5,100.0,74.86098508897847,84.72197017795693,9.860985088978472,9.860985088978472,9.860985088978472,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.8472197017795693
82,18,5,100.0,102.64456541845438,135.28913083690875,32.64456541845437,32.64456541845437,32.64456541845437,70.0,0.0,0.08333333333333331,1.5,2.6666666666666665,14108.444444444445,9557.333333333334,-1.3528913083690874
83,18,5,100.0,102.78227735943071,135.56455471886142,32.7822773594307,32.7822773594307,32.7822773594307,70.0,0.0,0.08333333333333331,1.6666666666666667,2.8333333333333335,12743.111111111111,9216.0,-1.3556455471886142
84,17,5,100.0,79.64470787428054,86.24612699393536,9.644707874280545,8.123063496967674,8.123063496967674,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.8624612699393536
85,15,5,100.0,72.24662482910317,78.56498520194945,7.246624829103171,6.7824926009747255,6.7824926009747255,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-0.7856498520194946
86,17,5,100.0,80.17574098922057,84.54467037120878,10.175740989220573,7.27233518560439,7.27233518560439,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.8454467037120877
87,15,5,100.0,256.4425536182178,304.3031920227723,191.44255361821783,191.44255361821783,47.86063840455446,65.0,0.0,0.0,1.8,3.0,12288.0,8601.6,-2.0
88,16,5,100.0,78.83143311206518,82.53666450890972,8.831433112065177,8.768332254454867,8.768332254454867,65.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.8253666450890973
89,17,5,100.0,83.61281273217836,97.2256254643567,13.61281273217835,13.61281273217835,13.61281273217835,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.972256254643567
90,18,5,100.0,83.00926554199728,94.08177878045542,13.009265541997275,12.040889390227717,12.040889390227717,70.0,0.0,0.08333333333333331,1.6666666666666667,2.8333333333333335,12743.111111111111,9216.0,-0.9408177878045543
91,17,5,100.0,78.69950152355844,84.03625219893232,8.699501523558427,7.0181260994661585,7.0181260994661585,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.8403625219893232
92,18,5,100.0,82.85547493277831,89.22451044910181,12.855474932778305,8.239075906757916,10.985434542343889,70.0,0.0,0.08333333333333331,1.6666666666666667,2.8333333333333335,12743.111111111111,9216.0,-0.8922451044910181
93,19,5,100.0,77.64186559252512,83.77835318911498,7.64186559252511,5.905008509620706,7.873344679494276,70.0,0.0,0.052631578947368376,1.3157894736842106,3.5789473684210527,13365.894736842105,6251.789473684211,-0.8377835318911498
94,16,5,100.0,84.73820699609587,88.42275874511984,14.738206996095863,14.738206996095863,3.684551749023966,70.0,0.0,0.06250000000000001,1.625,2.875,14080.0,8704.0,-0.8842275874511982
95,16,5,100.0,81.69189156502925,84.61486445628657,11.69189156502924,11.69189156502924,2.92297289125731,70.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.8461486445628655
96,19,5,100.0,82.83248734313618,93.09283059679433,12.832487343136181,9.896927398626138,13.195903198168185,70.0,0.0,0.052631578947368376,1.736842105263158,2.9473684210526314,12503.578947368422,8838.736842105263,-0.9309283059679432
97,17,5,100.0,81.71520359536588,93.31890867548265,11.715203595365882,11.659454337741314,11.659454337741314,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.9331890867548265
98,16,5,100.0,79.21140929171261,81.51426161464076,9.211409291712606,9.211409291712606,2.3028523229281515,70.0,0.0,0.06250000000000001,1.8125,3.0625,12544.0,8320.0,-0.8151426161464076
99,18,5,100.0,89.91252884213364,102.83224093532137,19.91252884213364,14.070960400852007,18.761280534469343,70.0,0.0,0.08333333333333331,1.5,2.6666666666666665,14108.444444444445,9557.333333333334,-1.0283224093532135
100,17,5,100.0,77.87988287665996,85.75976575331993,7.879882876659961,7.879882876659961,7.879882876659961,70.0,0.0,0.08823529411764704,1.7647058823529411,2.9411764705882355,12769.882352941177,8794.35294117647,-0.8575976575331992
101,10,2,20.0,99.51807293407747,124.03614586815492,24.518072934077455,24.518072934077455,24.518072934077455,75.00000000000001,0.0,0.0,1.0,3.0,16384.0,10240.0,-1.2403614586815492
102,10,2,20.0,104.91482291501958,118.39396899022415,29.914822915019567,18.597415281524633,24.796553708699513,75.00000000000001,0.0,0.0,1.0,3.5,14336.0,9216.0,-1.1839396899022414
103,11,2,20.0,97.15625403305872,116.77040685063368,17.156254033058723,17.90160293598586,23.868803914647813,75.00000000000001,0.0,0.09090909090909088,1.6363636363636365,3.1818181818181817,10053.818181818182,8564.363636363636,-1.1677040685063367
104,10,2,20.0,89.35929463342298,108.50502081132025,14.35929463342296,14.35929463342296,19.145726177897277,75.00000000000001,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.0850502081132025
105,8,2,20.0,104.86823371587353,151.3592120037049,34.86823371587353,34.86823371587353,46.490978287831375,70.0,0.0,0.0,1.0,1.5,14336.0,16384.0,-1.5135921200370488
106,10,2,20.0,124.63154585837147,190.80694033620009,49.631545858371446,49.631545858371446,66.1753944778286,75.00000000000001,0.0,0.0,1.0,1.5,14336.0,16384.0,-1.9080694033620007
107,10,2,20.0,94.76263124343029,114.65536363907985,19.762631243430274,16.99515584531993,22.66020779375991,75.00000000000001,0.0,0.0,1.0,3.5,14336.0,9216.0,-1.1465536363907984
108,8,2,20.0,90.29724715835638,99.58827098976057,20.29724715835637,12.68068756704024,16.907583422720318,70.0,0.0,0.0,1.0,2.5,14336.0,10240.0,-0.9958827098976056
109,9,2,20.0,95.00867580235055,100.01084475293818,20.008675802350535,20.008675802350535,5.002168950587634,75.00000000000001,0.0,0.11111111111111116,1.6666666666666667,2.7777777777777777,10012.444444444445,6599.111111111111,-1.0001084475293818
110,10,2,20.0,94.73102414694306,99.66378018367881,19.731024146943046,19.731024146943046,4.9327560367357615,75.00000000000001,0.0,0.0,1.5,5.5,10240.0,2048.0,-0.9966378018367881
111,8,2,20.0,90.25276637725271,117.25645488025633,20.252766377252705,20.252766377252705,27.00368850300361,70.0,0.0,0.0,2.0,2.5,8192.0,10240.0,-1.1725645488025631
112,9,2,20.0,94.03736161413303,113.07472322826607,19.037361614133022,19.037361614133022,19.037361614133022,75.00000000000001,0.0,0.11111111111111116,1.1111111111111112,1.5555555555555556,14563.555555555555,16384.0,-1.1307472322826606
113,11,2,20.0,105.70959506079237,131.4191901215847,25.709595060792353,25.709595060792353,25.709595060792353,80.0,0.0,0.09090909090909088,1.0909090909090908,1.5454545454545454,14522.181818181818,16384.0,-1.314191901215847
114,8,2,20.0,87.96246242812464,111.9124123322908,17.962462428124624,17.962462428124624,23.949949904166164,70.0,0.0,0.0,0.5,2.5,14336.0,10240.0,-1.119124123322908
115,11,2,20.0,107.97615539120639,124.46423308680959,32.97615539120638,32.97615539120638,16.48807769560319,75.00000000000001,0.0,0.09090909090909088,2.5454545454545454,4.090909090909091,11915.636363636364,4840.727272727273,-1.2446423308680958
116,8,2,20.0,83.74966612434156,102.08255429013032,13.749666124341562,13.749666124341562,18.33288816578875,70.0,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.0208255429013031
117,10,2,20.0,95.06084149979746,112.28015888950566,20.060841499797448,15.977210952645274,21.302947936860363,75.00000000000001,0.0,0.0,0.5,2.5,14336.0,10240.0,-1.1228015888950564
118,11,2,20.0,92.43997215703081,95.34663418320262,17.439972157030795,17.439972157030795,2.9066620261717997,75.00000000000001,0.0,0.09090909090909088,1.6363636363636365,5.454545454545454,10053.818181818182,2048.0,-0.9534663418320262
119,11,2,20.0,91.7357595762483,94.66969947031038,11.73575957624829,11.73575957624829,2.9339398940620725,80.0,0.0,0.09090909090909088,1.6363636363636365,5.454545454545454,10053.818181818182,2048.0,-0.9466969947031036
120,8,2,20.0,86.26105835687423,98.2678535399813,16.261058356874212,12.114794374277695,16.153059165703596,70.0,0.0,0.0,0.5,2.5,14336.0,10240.0,-0.982678535399813
121,11,2,20.0,106.83197501437492,133.66395002874984,26.83197501437492,26.83197501437492,26.83197501437492,80.0,0.0,0.09090909090909088,1.0909090909090908,1.0909090909090908,14522.181818181818,14522.181818181818,-1.3366395002874982
122,9,2,20.0,87.39003167909954,94.58104632050288,12.390031679099518,10.534734137358374,14.046312183144497,70.0,0.0,0.11111111111111116,1.6666666666666667,3.2222222222222223,10012.444444444445,8419.555555555555,-0.9458104632050287
123,9,2,20.0,121.49299297423177,190.1503169398741,51.49299297423177,51.49299297423177,68.65732396564235,70.0,0.0,0.11111111111111116,1.1111111111111112,1.5555555555555556,14563.555555555555,16384.0,-1.901503169398741
124,8,2,20.0,87.92333380287562,108.6074529960314,17.92333380287562,16.546051284013455,22.061401712017936,70.0,0.0,0.0,0.5,2.5,14336.0,10240.0,-1.086074529960314
125,11,2,20.0,98.26674722829856,122.6224101993633,18.266747228298556,18.266747228298556,24.35566297106474,80.0,0.0,0.09090909090909088,0.9090909090909091,1.4545454545454546,14149.818181818182,16384.0,-1.226224101993633
126,8,2,20.0,92.78977988612603,123.17615306762737,22.78977988612601,22.78977988612601,30.386373181501348,70.0,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.2317615306762737
127,11,2,20.0,102.80922199995656,108.5115274999457,22.80922199995657,22.80922199995657,5.7023054999891425,80.0,0.0,0.09090909090909088,0.5454545454545454,4.909090909090909,14522.181818181818,3165.090909090909,-1.085115274999457
128,10,2,20.0,93.55458942817575,107.85492164369981,18.554589428175746,14.080680704442774,18.77424093925703,75.00000000000001,0.0,0.0,1.0,3.5,14336.0,9216.0,-1.078549216436998
129,11,2,20.0,134.30043646733233,213.36768509044208,59.30043646733232,59.30043646733232,79.06724862310975,75.00000000000001,0.0,0.09090909090909088,1.6363636363636365,3.1818181818181817,10053.818181818182,8564.363636363636,-2.0
130,9,2,20.0,87.26700160787945,100.11088877249658,12.267001607879447,12.904666616784244,17.206222155712325,70.0,0.0,0.11111111111111116,1.6666666666666667,3.2222222222222223,10012.444444444445,8419.555555555555,-1.0011088877249656
131,10,2,20.0,141.62090416642917,149.94851718723282,66.62090416642916,66.62090416642916,8.327613020803645,75.00000000000001,0.0,0.0,1.0,3.0,14336.0,7168.0,-1.499485171872328
132,10,2,20.0,94.33883065624937,120.1239381979152,19.338830656249364,19.338830656249364,25.78510754166582,75.00000000000001,0.0,0.0,1.5,3.0,10240.0,9216.0,-1.2012393819791518
